1280	1
513	1
25091	1
3333	1
8455	1
6667	1
29680	1
20495	1
9304	1
263702	1
57111	1
41497	1
6939	1
20764	1
286	1
57381	1
37989	1
35369	1
9002	1
47147	1
1836	1
2857	1
202032	1
6453	1
12859	1
29504	1
23106	1
263152	1
25160	1
53067	1
50763	1
47692	1
53070	1
1103	1
263508	1
6720	1
8283	1
12637	1
16735	1
2914	1
262757	1
6762	1
198290	1
20080	1
38001	1
22652	1
7018	1
52863	1
50304	1
25152	1
25220	1
31122	1
7575	1
52888	1
29636	1
56730	1
28571	1
8607	1
34288	1
24482	1
263075	1
680	1
262317	1
39351	1
3257	1
15547	1
50877	1
28917	1
8896	1
15435	1
20932	1
49605	1
1916	1
15562	1
264911	1
39122	1
29140	1
28634	1
19151	1
57821	1
6881	1
34019	1
13030	1
50300	1
12779	1
14061	1
52720	1
29608	1
15605	1
29686	1
553	1
1273	1
41722	1
31742	1
