47872	1
513	0
20612	1
25091	0
3333	1
8455	1
37640	1
29449	0
6667	0
29680	0
196621	1
22548	1
41497	0
8218	1
6939	0
20764	0
286	0
57381	1
59689	1
9002	0
1836	1
1280	0
34781	1
202032	0
6453	0
8758	1
49463	1
8763	0
2613	1
25152	0
23106	1
25160	0
15435	0
1103	0
9304	0
8283	1
12637	0
16735	1
2914	0
15547	0
37989	1
62567	0
198249	1
7018	1
31122	0
20080	1
37239	1
5396	0
553	0
30844	1
6762	0
50304	1
12859	0
25220	0
37271	1
64396	1
48526	1
4589	0
41617	0
198290	1
29075	1
8596	0
7575	0
29636	0
56730	0
28571	1
8607	0
52720	0
24482	0
198385	1
680	0
6720	0
50300	1
3257	0
58299	1
50620	1
28917	0
31424	1
2497	0
50763	0
20932	0
49605	0
1916	1
51405	1
19151	0
202194	1
29140	0
37497	1
16347	1
35369	1
57821	1
8928	0
6881	1
34019	1
9189	0
13030	1
22652	1
8426	1
12779	0
14061	0
34288	1
29608	1
59891	1
15605	0
29686	0
2857	0
14840	1
1273	0
